timestamp,date,hour,day_name,location_id,road_name,latitude,longitude,vehicle_count,car_count,motorcycle_count,bus_count,truck_count,average_speed,road_occupancy,weather_condition,traffic_density,congestion_level,vehicle_cluster,anomaly_label,predicted_congestion
2026-05-05 11:45:00,2026-05-05,11,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,114,32,60,6,16,31.11,70.45,Cloudy,80.31,High,-1,Normal,80.31
2026-05-05 12:00:00,2026-05-05,12,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,117,35,59,5,18,33.67,67.4,Foggy,78.86,High,-1,Normal,78.86
2026-05-05 12:15:00,2026-05-05,12,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,65,22,38,1,4,51.35,28.6,Clear,18.59,Low,-1,Normal,18.59
2026-05-05 12:30:00,2026-05-05,12,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,132,34,81,5,12,25.01,52.99,Cloudy,69.95,High,-1,Normal,69.95
2026-05-05 12:45:00,2026-05-05,12,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,248,84,142,12,10,11.37,93.84,Rainy,232.72,Severe,-1,Anomaly,232.72
2026-05-05 13:00:00,2026-05-05,13,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,227,59,126,10,32,11.42,93.63,Clear,212.54,Severe,-1,Anomaly,212.54
2026-05-05 13:15:00,2026-05-05,13,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,262,68,137,6,51,11.71,99.15,Foggy,259.77,Severe,-1,Anomaly,259.77
2026-05-05 13:30:00,2026-05-05,13,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,125,37,80,4,4,37.45,71.72,Cloudy,89.65,High,-1,Normal,89.65
2026-05-05 13:45:00,2026-05-05,13,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,124,35,75,2,12,36.96,67.1,Foggy,83.2,High,-1,Normal,83.2
2026-05-05 14:00:00,2026-05-05,14,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,110,38,64,2,6,36.8,70.21,Cloudy,77.23,High,-1,Normal,77.23
2026-05-05 14:15:00,2026-05-05,14,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,75,20,47,3,5,29.64,47.15,Rainy,35.36,High,-1,Normal,35.36
2026-05-05 14:30:00,2026-05-05,14,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,100,33,54,4,9,28.55,52.31,Rainy,52.31,High,-1,Normal,52.31
2026-05-05 14:45:00,2026-05-05,14,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,78,23,46,4,5,38.02,44.05,Foggy,34.36,Medium,-1,Normal,34.36
2026-05-05 15:00:00,2026-05-05,15,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,41,11,22,1,7,53.38,28.87,Cloudy,11.84,Low,-1,Normal,11.84
2026-05-05 15:15:00,2026-05-05,15,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,52,13,29,2,8,46.86,20.35,Cloudy,10.58,Low,-1,Normal,10.58
2026-05-05 15:30:00,2026-05-05,15,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,49,14,24,2,9,54.69,34.16,Cloudy,16.74,Low,-1,Normal,16.74
2026-05-05 15:45:00,2026-05-05,15,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,103,27,61,3,12,34.6,58.52,Cloudy,60.28,Medium,-1,Normal,60.28
2026-05-05 16:00:00,2026-05-05,16,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,202,70,114,4,14,5.0,100.0,Rainy,202.0,Severe,-1,Anomaly,202.0
2026-05-05 16:15:00,2026-05-05,16,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,135,35,87,4,9,26.81,80.18,Rainy,108.24,High,-1,Normal,108.24
2026-05-05 16:30:00,2026-05-05,16,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,169,46,94,4,25,11.03,85.15,Rainy,143.9,Severe,-1,Normal,143.9
2026-05-05 16:45:00,2026-05-05,16,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,212,66,115,12,19,5.0,100.0,Rainy,212.0,Severe,-1,Anomaly,212.0
2026-05-05 17:00:00,2026-05-05,17,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,138,43,81,6,8,23.41,82.62,Foggy,114.02,High,-1,Normal,114.02
2026-05-05 17:15:00,2026-05-05,17,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,177,49,104,5,19,18.82,99.69,Foggy,176.45,Severe,-1,Anomaly,176.45
2026-05-05 17:30:00,2026-05-05,17,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,182,56,96,8,22,14.86,96.79,Foggy,176.16,Severe,-1,Anomaly,176.16
2026-05-05 17:45:00,2026-05-05,17,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,347,116,208,15,8,7.76,94.82,Rainy,329.03,Severe,-1,Anomaly,329.03
2026-05-05 18:00:00,2026-05-05,18,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,189,59,99,11,20,10.41,100.0,Foggy,189.0,Severe,-1,Anomaly,189.0
2026-05-05 18:15:00,2026-05-05,18,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,133,45,81,4,3,22.0,65.86,Rainy,87.59,High,-1,Normal,87.59
2026-05-05 18:30:00,2026-05-05,18,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,172,47,102,8,15,24.53,97.35,Cloudy,167.44,Severe,-1,Anomaly,167.44
2026-05-05 18:45:00,2026-05-05,18,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,182,50,91,5,36,9.84,96.95,Foggy,176.45,Severe,-1,Anomaly,176.45
2026-05-05 19:00:00,2026-05-05,19,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,164,50,100,7,7,15.14,93.15,Foggy,152.77,Severe,-1,Normal,152.77
2026-05-05 19:15:00,2026-05-05,19,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,220,75,136,9,0,5.0,100.0,Rainy,220.0,Severe,-1,Anomaly,220.0
2026-05-05 19:30:00,2026-05-05,19,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,134,34,77,4,19,29.05,75.21,Foggy,100.78,High,-1,Normal,100.78
2026-05-05 19:45:00,2026-05-05,19,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,122,33,70,4,15,32.72,71.39,Cloudy,87.1,High,-1,Normal,87.1
2026-05-05 20:00:00,2026-05-05,20,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,57,15,33,2,7,56.56,23.59,Clear,13.45,Low,-1,Normal,13.45
2026-05-05 20:15:00,2026-05-05,20,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,75,25,44,1,5,36.05,45.96,Rainy,34.47,Medium,-1,Normal,34.47
2026-05-05 20:30:00,2026-05-05,20,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,104,31,56,2,15,32.82,61.74,Foggy,64.21,Medium,-1,Normal,64.21
2026-05-05 20:45:00,2026-05-05,20,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,109,35,56,3,15,26.72,64.62,Foggy,70.44,High,-1,Normal,70.44
2026-05-05 21:00:00,2026-05-05,21,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,96,25,49,4,18,36.88,54.01,Cloudy,51.85,Medium,-1,Normal,51.85
2026-05-05 21:15:00,2026-05-05,21,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,64,16,38,2,8,41.66,31.43,Cloudy,20.12,Medium,-1,Normal,20.12
2026-05-05 21:30:00,2026-05-05,21,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,144,41,79,7,17,27.98,76.66,Foggy,110.39,High,-1,Normal,110.39
2026-05-05 21:45:00,2026-05-05,21,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,100,34,63,3,0,32.59,43.9,Rainy,43.9,Medium,-1,Normal,43.9
2026-05-05 22:00:00,2026-05-05,22,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,46,13,26,1,6,44.09,27.64,Foggy,12.71,Medium,-1,Normal,12.71
2026-05-05 22:15:00,2026-05-05,22,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,69,23,43,3,0,47.98,32.68,Rainy,22.55,Low,-1,Normal,22.55
2026-05-05 22:30:00,2026-05-05,22,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,54,17,28,1,8,41.79,30.56,Foggy,16.5,Medium,-1,Normal,16.5
2026-05-05 22:45:00,2026-05-05,22,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,61,15,31,1,14,40.91,27.6,Foggy,16.84,Medium,-1,Normal,16.84
2026-05-05 23:00:00,2026-05-05,23,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,39,12,22,1,4,54.02,20.94,Clear,8.17,Low,-1,Normal,8.17
2026-05-05 23:15:00,2026-05-05,23,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,35,9,18,2,6,60.34,29.89,Clear,10.46,Low,-1,Normal,10.46
2026-05-05 23:30:00,2026-05-05,23,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,30,9,17,1,3,41.98,16.67,Rainy,5.0,Medium,-1,Normal,5.0
2026-05-05 23:45:00,2026-05-05,23,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,24,8,13,1,2,54.94,13.76,Clear,3.3,Low,-1,Normal,3.3
2026-05-06 00:00:00,2026-05-06,0,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,18,4,9,0,5,61.52,7.64,Clear,1.38,Low,-1,Normal,1.38
2026-05-06 00:15:00,2026-05-06,0,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,39,10,24,1,4,48.05,21.42,Foggy,8.35,Low,-1,Normal,8.35
2026-05-06 00:30:00,2026-05-06,0,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,81,25,48,2,6,32.3,51.22,Rainy,41.49,Medium,-1,Normal,41.49
2026-05-06 00:45:00,2026-05-06,0,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,49,16,30,1,2,57.14,24.09,Clear,11.8,Low,-1,Normal,11.8
2026-05-06 01:00:00,2026-05-06,1,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,19,6,11,0,2,59.44,9.63,Clear,1.83,Low,-1,Normal,1.83
2026-05-06 01:15:00,2026-05-06,1,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,35,11,21,0,3,51.64,8.21,Rainy,2.87,Low,-1,Normal,2.87
2026-05-06 01:30:00,2026-05-06,1,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,32,10,17,1,4,51.85,12.39,Foggy,3.96,Low,-1,Normal,3.96
2026-05-06 01:45:00,2026-05-06,1,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,33,9,18,0,6,51.33,7.31,Cloudy,2.41,Low,-1,Normal,2.41
2026-05-06 02:00:00,2026-05-06,2,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,59,14,35,1,9,49.35,52.99,Foggy,31.26,Medium,-1,Normal,31.26
2026-05-06 02:15:00,2026-05-06,2,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,69,22,34,3,10,41.81,38.74,Cloudy,26.73,Medium,-1,Normal,26.73
2026-05-06 02:30:00,2026-05-06,2,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,47,15,29,2,1,56.07,20.39,Cloudy,9.58,Low,-1,Normal,9.58
2026-05-06 02:45:00,2026-05-06,2,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,55,17,33,2,3,43.48,28.16,Foggy,15.49,Medium,-1,Normal,15.49
2026-05-06 03:00:00,2026-05-06,3,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,48,15,30,2,1,51.85,30.59,Cloudy,14.68,Low,-1,Normal,14.68
2026-05-06 03:15:00,2026-05-06,3,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,35,10,20,0,5,60.49,18.35,Cloudy,6.42,Low,-1,Normal,6.42
2026-05-06 03:30:00,2026-05-06,3,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,35,9,19,1,6,47.64,23.7,Foggy,8.3,Low,-1,Normal,8.3
2026-05-06 03:45:00,2026-05-06,3,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,38,10,21,0,7,45.87,28.71,Foggy,10.91,Low,-1,Normal,10.91
2026-05-06 04:00:00,2026-05-06,4,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,41,11,25,1,4,58.87,23.27,Clear,9.54,Low,-1,Normal,9.54
2026-05-06 04:15:00,2026-05-06,4,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,36,10,21,1,4,50.39,15.26,Rainy,5.49,Low,-1,Normal,5.49
2026-05-06 04:30:00,2026-05-06,4,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,50,15,26,2,7,44.03,31.34,Cloudy,15.67,Medium,-1,Normal,15.67
2026-05-06 04:45:00,2026-05-06,4,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,63,16,33,3,11,39.22,25.19,Foggy,15.87,Medium,-1,Normal,15.87
2026-05-06 05:00:00,2026-05-06,5,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,91,28,46,2,15,27.99,53.91,Rainy,49.06,High,-1,Normal,49.06
2026-05-06 05:15:00,2026-05-06,5,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,72,23,46,3,0,41.13,31.77,Rainy,22.87,Medium,-1,Normal,22.87
2026-05-06 05:30:00,2026-05-06,5,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,84,29,52,2,1,38.45,46.18,Rainy,38.79,Medium,-1,Normal,38.79
2026-05-06 05:45:00,2026-05-06,5,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,85,21,44,2,18,39.09,54.38,Foggy,46.22,Medium,-1,Normal,46.22
2026-05-06 06:00:00,2026-05-06,6,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,108,27,57,5,19,36.96,66.67,Clear,72.0,High,-1,Normal,72.0
2026-05-06 06:15:00,2026-05-06,6,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,154,51,77,6,20,28.55,90.67,Foggy,139.63,Severe,-1,Normal,139.63
2026-05-06 06:30:00,2026-05-06,6,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,172,60,100,8,4,18.18,100.0,Rainy,172.0,Severe,-1,Anomaly,172.0
2026-05-06 06:45:00,2026-05-06,6,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,164,44,91,7,22,17.47,80.61,Rainy,132.2,High,-1,Normal,132.2
2026-05-06 07:00:00,2026-05-06,7,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,119,30,70,4,15,38.79,72.06,Clear,85.75,High,-1,Normal,85.75
2026-05-06 07:15:00,2026-05-06,7,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,134,46,74,3,11,31.35,74.46,Rainy,99.78,High,-1,Normal,99.78
2026-05-06 07:30:00,2026-05-06,7,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,164,43,88,7,26,29.37,85.08,Clear,139.53,Severe,-1,Normal,139.53
2026-05-06 07:45:00,2026-05-06,7,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,160,47,96,7,10,17.66,90.6,Foggy,144.96,Severe,-1,Normal,144.96
2026-05-06 08:00:00,2026-05-06,8,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,136,44,85,7,0,31.42,70.65,Cloudy,96.08,High,-1,Normal,96.08
2026-05-06 08:15:00,2026-05-06,8,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,206,54,115,8,29,7.05,100.0,Rainy,206.0,Severe,-1,Anomaly,206.0
2026-05-06 08:30:00,2026-05-06,8,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,155,39,85,3,28,29.54,82.07,Cloudy,127.21,High,-1,Normal,127.21
2026-05-06 08:45:00,2026-05-06,8,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,168,56,99,9,4,10.48,96.45,Rainy,162.04,Severe,-1,Anomaly,162.04
2026-05-06 09:00:00,2026-05-06,9,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,135,44,73,8,10,28.03,76.44,Clear,103.19,High,-1,Normal,103.19
2026-05-06 09:15:00,2026-05-06,9,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,190,63,108,4,15,7.43,100.0,Rainy,190.0,Severe,-1,Anomaly,190.0
2026-05-06 09:30:00,2026-05-06,9,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,93,25,47,2,19,38.76,43.02,Clear,40.01,Medium,-1,Normal,40.01
2026-05-06 09:45:00,2026-05-06,9,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,167,44,86,4,33,15.0,95.17,Rainy,158.93,Severe,-1,Anomaly,158.93
2026-05-06 10:00:00,2026-05-06,10,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,90,25,49,2,14,36.96,48.09,Clear,43.28,Medium,-1,Normal,43.28
2026-05-06 10:15:00,2026-05-06,10,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,80,25,44,1,10,39.38,41.66,Rainy,33.33,Medium,-1,Normal,33.33
2026-05-06 10:30:00,2026-05-06,10,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,58,15,36,1,6,43.79,22.63,Cloudy,13.13,Medium,-1,Normal,13.13
2026-05-06 10:45:00,2026-05-06,10,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,82,27,47,2,6,36.96,59.02,Cloudy,48.4,Medium,-1,Normal,48.4
2026-05-06 11:00:00,2026-05-06,11,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,131,39,70,3,19,20.23,63.35,Rainy,82.99,High,-1,Normal,82.99
2026-05-06 11:15:00,2026-05-06,11,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,122,31,76,4,11,33.46,66.17,Rainy,80.73,High,-1,Normal,80.73
2026-05-06 11:30:00,2026-05-06,11,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,277,71,138,8,60,8.34,95.38,Rainy,264.2,Severe,-1,Anomaly,264.2
2026-05-06 11:45:00,2026-05-06,11,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,92,30,59,3,0,34.05,43.53,Rainy,40.05,Medium,-1,Normal,40.05
2026-05-06 12:00:00,2026-05-06,12,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,83,27,47,2,7,51.07,44.75,Clear,37.14,Medium,-1,Normal,37.14
2026-05-06 12:15:00,2026-05-06,12,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,84,24,46,4,10,43.03,45.17,Clear,37.94,Medium,-1,Normal,37.94
2026-05-06 12:30:00,2026-05-06,12,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,123,38,70,3,12,37.75,57.85,Cloudy,71.16,Medium,-1,Normal,71.16
2026-05-06 12:45:00,2026-05-06,12,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,100,26,59,4,11,29.64,51.37,Rainy,51.37,High,-1,Normal,51.37
2026-05-06 13:00:00,2026-05-06,13,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,123,34,76,7,6,26.09,68.67,Foggy,84.46,High,-1,Normal,84.46
2026-05-06 13:15:00,2026-05-06,13,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,147,42,76,7,22,17.38,80.51,Rainy,118.35,High,-1,Normal,118.35
2026-05-06 13:30:00,2026-05-06,13,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,116,31,71,5,9,36.78,61.03,Clear,70.79,Medium,-1,Normal,70.79
2026-05-06 13:45:00,2026-05-06,13,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,81,22,51,2,6,38.89,51.14,Rainy,41.42,Medium,-1,Normal,41.42
2026-05-06 14:00:00,2026-05-06,14,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,72,20,40,1,11,42.83,44.15,Foggy,31.79,Medium,-1,Normal,31.79
2026-05-06 14:15:00,2026-05-06,14,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,69,19,34,1,15,48.92,37.4,Clear,25.81,Low,-1,Normal,25.81
2026-05-06 14:30:00,2026-05-06,14,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,65,17,39,2,7,34.27,45.81,Foggy,29.78,Medium,-1,Normal,29.78
2026-05-06 14:45:00,2026-05-06,14,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,101,33,65,3,0,30.21,58.03,Rainy,58.61,Medium,-1,Normal,58.61
2026-05-06 15:00:00,2026-05-06,15,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,90,30,53,3,4,30.98,46.75,Cloudy,42.08,Medium,-1,Normal,42.08
2026-05-06 15:15:00,2026-05-06,15,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,109,33,55,4,17,30.6,61.99,Foggy,67.57,Medium,-1,Normal,67.57
2026-05-06 15:30:00,2026-05-06,15,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,79,20,42,3,14,37.55,45.13,Foggy,35.65,Medium,-1,Normal,35.65
2026-05-06 15:45:00,2026-05-06,15,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,89,23,48,3,15,37.95,52.99,Cloudy,47.16,Medium,-1,Normal,47.16
2026-05-06 16:00:00,2026-05-06,16,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,164,44,101,7,12,25.43,94.83,Clear,155.52,Severe,-1,Normal,155.52
2026-05-06 16:15:00,2026-05-06,16,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,146,37,81,3,25,22.89,87.59,Foggy,127.88,Severe,-1,Normal,127.88
2026-05-06 16:30:00,2026-05-06,16,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,162,40,89,9,24,27.48,92.53,Clear,149.9,Severe,-1,Normal,149.9
2026-05-06 16:45:00,2026-05-06,16,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,153,47,82,7,17,27.23,82.72,Cloudy,126.56,High,-1,Normal,126.56
2026-05-06 17:00:00,2026-05-06,17,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,113,39,61,2,11,34.57,67.73,Foggy,76.53,High,-1,Normal,76.53
2026-05-06 17:15:00,2026-05-06,17,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,157,54,93,5,5,17.33,86.07,Foggy,135.13,Severe,-1,Normal,135.13
2026-05-06 17:30:00,2026-05-06,17,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,140,46,77,8,9,25.43,75.44,Cloudy,105.62,High,-1,Normal,105.62
2026-05-06 17:45:00,2026-05-06,17,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,94,24,60,2,8,42.8,46.48,Clear,43.69,Medium,-1,Normal,43.69
2026-05-06 18:00:00,2026-05-06,18,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,125,37,67,5,16,15.79,73.57,Foggy,91.96,High,-1,Normal,91.96
2026-05-06 18:15:00,2026-05-06,18,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,135,45,79,7,4,27.45,83.74,Clear,113.05,High,-1,Normal,113.05
2026-05-06 18:30:00,2026-05-06,18,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,143,48,90,4,1,25.3,73.92,Cloudy,105.71,High,-1,Normal,105.71
2026-05-06 18:45:00,2026-05-06,18,Wednesday,LOC_004,Jl. Merdeka,2.3402,99.0752,135,36,71,4,24,30.14,73.71,Foggy,99.51,High,-1,Normal,99.51
2026-05-06 19:00:00,2026-05-06,19,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,184,51,106,7,20,8.72,100.0,Rainy,184.0,Severe,-1,Anomaly,184.0
2026-05-06 19:15:00,2026-05-06,19,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,194,51,109,4,30,12.15,100.0,Rainy,194.0,Severe,-1,Anomaly,194.0
2026-05-06 19:30:00,2026-05-06,19,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,206,70,123,10,3,5.0,100.0,Rainy,206.0,Severe,-1,Anomaly,206.0
2026-05-06 19:45:00,2026-05-06,19,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,206,59,130,6,11,7.01,100.0,Foggy,206.0,Severe,-1,Anomaly,206.0
2026-05-06 20:00:00,2026-05-06,20,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,59,20,30,1,8,56.9,33.52,Cloudy,19.78,Low,-1,Normal,19.78
2026-05-06 20:15:00,2026-05-06,20,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,101,25,61,4,11,29.94,56.5,Foggy,57.06,High,-1,Normal,57.06
2026-05-06 20:30:00,2026-05-06,20,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,102,35,55,5,7,31.53,56.34,Cloudy,57.47,Medium,-1,Normal,57.47
2026-05-06 20:45:00,2026-05-06,20,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,294,84,174,8,28,9.62,99.92,Clear,293.76,Severe,-1,Anomaly,293.76
2026-05-06 21:00:00,2026-05-06,21,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,125,38,67,4,16,20.41,71.59,Rainy,89.49,High,-1,Normal,89.49
2026-05-06 21:15:00,2026-05-06,21,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,89,25,50,3,11,37.42,54.64,Cloudy,48.63,Medium,-1,Normal,48.63
2026-05-06 21:30:00,2026-05-06,21,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,71,19,44,2,6,32.92,41.87,Cloudy,29.73,Medium,-1,Normal,29.73
2026-05-06 21:45:00,2026-05-06,21,Wednesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,105,31,58,3,13,36.51,60.58,Cloudy,63.61,Medium,-1,Normal,63.61
2026-05-06 22:00:00,2026-05-06,22,Wednesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,38,11,21,1,5,52.64,21.91,Cloudy,8.33,Low,-1,Normal,8.33
2026-05-06 22:15:00,2026-05-06,22,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,50,16,29,1,4,40.65,26.74,Rainy,13.37,Medium,-1,Normal,13.37
2026-05-06 22:30:00,2026-05-06,22,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,47,12,28,1,6,53.88,15.18,Clear,7.13,Low,-1,Normal,7.13
2026-05-06 22:45:00,2026-05-06,22,Wednesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,50,16,31,2,1,44.01,24.23,Cloudy,12.12,Medium,-1,Normal,12.12
2026-05-06 23:00:00,2026-05-06,23,Wednesday,LOC_002,Jl. Sudirman,2.3348,99.0701,46,14,25,2,5,42.36,52.99,Rainy,24.38,Medium,-1,Normal,24.38
