timestamp,date,hour,day_name,location_id,road_name,latitude,longitude,vehicle_count,car_count,motorcycle_count,bus_count,truck_count,average_speed,road_occupancy,weather_condition,traffic_density,congestion_level,predicted_congestion,predicted_congestion_level,vehicle_cluster,cluster_interpretation,anomaly_label,anomaly_score
2026-05-04 16:30:00,2026-05-04,16,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,112,34,67,3,8,30.78,71.68,Cloudy,80.28,High,79.49,High,3,Motorcycle-Dominant Traffic,Normal,0.1329
2026-05-04 16:45:00,2026-05-04,16,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,126,37,65,2,22,32.69,70.03,Cloudy,88.24,High,89.06,High,3,Motorcycle-Dominant Traffic,Normal,0.1358
2026-05-04 17:00:00,2026-05-04,17,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,120,34,60,3,23,34.56,57.65,Clear,69.18,Medium,70.24,High,3,Motorcycle-Dominant Traffic,Normal,0.1375
2026-05-04 17:15:00,2026-05-04,17,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,156,40,99,9,8,25.79,85.0,Cloudy,132.6,Severe,133.27,Severe,1,Motorcycle-Dominant Traffic,Normal,0.1066
2026-05-04 17:30:00,2026-05-04,17,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,140,39,90,8,3,31.48,70.08,Clear,98.11,High,97.45,High,1,Motorcycle-Dominant Traffic,Normal,0.1041
2026-05-04 17:45:00,2026-05-04,17,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,195,59,107,5,24,15.18,100.0,Rainy,195.0,Severe,194.76,Severe,1,Motorcycle-Dominant Traffic,Normal,0.061
2026-05-04 18:00:00,2026-05-04,18,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,173,48,97,5,23,17.75,89.8,Foggy,155.35,Severe,154.87,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0687
2026-05-04 18:15:00,2026-05-04,18,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,160,48,103,5,4,20.71,90.09,Clear,144.14,Severe,143.46,Severe,1,Motorcycle-Dominant Traffic,Normal,0.101
2026-05-04 18:30:00,2026-05-04,18,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,216,62,123,12,19,36.96,100.0,Rainy,216.0,Severe,212.52,Severe,1,Motorcycle-Dominant Traffic,Anomaly,-0.0691
2026-05-04 18:45:00,2026-05-04,18,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,134,41,78,3,12,23.64,73.91,Foggy,99.04,High,99.39,High,3,Motorcycle-Dominant Traffic,Normal,0.1263
2026-05-04 19:00:00,2026-05-04,19,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,166,57,88,9,12,9.49,93.55,Rainy,155.29,Severe,155.82,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0391
2026-05-04 19:15:00,2026-05-04,19,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,165,43,104,8,10,24.83,89.95,Clear,148.42,Severe,148.43,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0887
2026-05-04 19:30:00,2026-05-04,19,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,152,40,97,5,10,19.52,52.99,Foggy,80.54,High,81.75,High,1,Motorcycle-Dominant Traffic,Normal,0.0232
2026-05-04 19:45:00,2026-05-04,19,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,175,54,110,6,5,17.63,93.95,Clear,164.41,Severe,163.79,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0786
2026-05-04 20:00:00,2026-05-04,20,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,61,18,35,2,6,49.25,39.86,Foggy,24.31,Low,24.36,Low,0,Light Traffic,Normal,0.1082
2026-05-04 20:15:00,2026-05-04,20,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,90,27,55,5,3,41.71,49.24,Clear,44.32,Medium,44.56,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1348
2026-05-04 20:30:00,2026-05-04,20,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,81,27,50,1,3,46.29,44.32,Cloudy,35.9,Medium,36.8,Medium,0,Motorcycle-Dominant Traffic,Normal,0.1197
2026-05-04 20:45:00,2026-05-04,20,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,118,36,68,6,8,27.43,63.61,Rainy,75.06,High,75.5,High,3,Motorcycle-Dominant Traffic,Normal,0.1382
2026-05-04 21:00:00,2026-05-04,21,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,113,29,68,3,13,37.54,68.5,Cloudy,77.4,High,77.38,High,3,Motorcycle-Dominant Traffic,Normal,0.1059
2026-05-04 21:15:00,2026-05-04,21,Monday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,102,27,55,5,15,37.31,59.23,Foggy,60.41,Medium,60.0,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1416
2026-05-04 21:30:00,2026-05-04,21,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,97,25,59,4,9,39.81,57.37,Cloudy,55.65,Medium,55.42,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1318
2026-05-04 21:45:00,2026-05-04,21,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,111,37,68,4,2,31.14,57.26,Foggy,63.56,Medium,63.49,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1497
2026-05-04 22:00:00,2026-05-04,22,Monday,LOC_004,Jl. Merdeka,2.3402,99.0752,32,8,17,1,6,48.02,18.31,Foggy,5.86,Low,5.86,Low,0,Light Traffic,Normal,0.1119
2026-05-04 22:15:00,2026-05-04,22,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,38,9,24,2,3,41.93,22.18,Foggy,8.43,Medium,8.32,Low,0,Light Traffic,Normal,0.0933
2026-05-04 22:30:00,2026-05-04,22,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,35,11,21,0,3,52.98,18.64,Clear,6.52,Low,6.47,Low,0,Light Traffic,Normal,0.1158
2026-05-04 22:45:00,2026-05-04,22,Monday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,33,9,17,1,6,60.07,17.36,Clear,5.73,Low,5.45,Low,0,Light Traffic,Normal,0.0737
2026-05-04 23:00:00,2026-05-04,23,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,38,11,20,2,5,44.48,12.85,Cloudy,4.88,Medium,5.2,Low,0,Light Traffic,Normal,0.0698
2026-05-04 23:15:00,2026-05-04,23,Monday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,49,12,29,2,6,40.67,28.14,Clear,13.79,Medium,13.86,Low,0,Light Traffic,Normal,0.1261
2026-05-04 23:30:00,2026-05-04,23,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,63,20,32,1,10,51.21,39.22,Cloudy,24.71,Low,25.38,Low,0,Light Traffic,Normal,0.0892
2026-05-04 23:45:00,2026-05-04,23,Monday,LOC_002,Jl. Sudirman,2.3348,99.0701,46,14,28,1,3,36.96,23.01,Clear,10.58,Medium,10.55,Low,0,Mixed Traffic,Normal,0.0625
2026-05-05 00:00:00,2026-05-05,0,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,39,10,21,1,7,48.17,18.54,Clear,7.23,Low,7.38,Low,0,Light Traffic,Normal,0.1208
2026-05-05 00:15:00,2026-05-05,0,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,34,10,18,0,6,53.8,14.55,Foggy,4.95,Low,4.7,Low,0,Light Traffic,Normal,0.1028
2026-05-05 00:30:00,2026-05-05,0,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,40,11,22,2,5,47.79,27.36,Foggy,10.94,Low,11.06,Low,0,Light Traffic,Normal,0.1231
2026-05-05 00:45:00,2026-05-05,0,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,27,7,17,1,2,59.81,14.48,Clear,3.91,Low,3.96,Low,0,Light Traffic,Normal,0.0515
2026-05-05 01:00:00,2026-05-05,1,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,53,15,30,2,6,41.42,32.06,Rainy,16.99,Medium,16.87,Low,0,Light Traffic,Normal,0.1223
2026-05-05 01:15:00,2026-05-05,1,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,30,10,17,1,2,51.85,17.65,Foggy,5.3,Low,5.28,Low,0,Light Traffic,Normal,0.1133
2026-05-05 01:30:00,2026-05-05,1,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,42,13,25,0,4,50.24,25.37,Cloudy,10.66,Low,10.84,Low,0,Light Traffic,Normal,0.1251
2026-05-05 01:45:00,2026-05-05,1,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,35,10,20,1,4,51.05,13.34,Cloudy,4.67,Low,4.68,Low,0,Light Traffic,Normal,0.0967
2026-05-05 02:00:00,2026-05-05,2,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,23,6,14,1,2,58.66,10.79,Clear,2.48,Low,2.43,Low,0,Light Traffic,Normal,0.0166
2026-05-05 02:15:00,2026-05-05,2,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,50,14,29,2,5,52.18,22.42,Cloudy,11.21,Low,11.2,Low,0,Light Traffic,Normal,0.113
2026-05-05 02:30:00,2026-05-05,2,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,31,9,16,1,5,52.52,22.6,Rainy,7.01,Low,6.8,Low,0,Light Traffic,Normal,0.107
2026-05-05 02:45:00,2026-05-05,2,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,23,7,12,0,4,57.94,15.79,Rainy,3.63,Low,3.68,Low,0,Light Traffic,Normal,0.0446
2026-05-05 03:00:00,2026-05-05,3,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,43,12,22,1,8,50.6,16.26,Cloudy,6.99,Low,7.01,Low,0,Light Traffic,Normal,0.105
2026-05-05 03:15:00,2026-05-05,3,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,30,7,15,1,7,39.25,15.71,Rainy,4.71,Medium,4.82,Low,0,Mixed Traffic,Normal,0.0475
2026-05-05 03:30:00,2026-05-05,3,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,58,17,29,3,9,53.64,42.31,Clear,24.54,Medium,24.98,Low,0,Light Traffic,Normal,0.069
2026-05-05 03:45:00,2026-05-05,3,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,40,13,21,2,4,48.75,22.32,Rainy,8.93,Low,8.69,Low,0,Light Traffic,Normal,0.1324
2026-05-05 04:00:00,2026-05-05,4,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,45,12,23,0,10,48.12,29.9,Rainy,13.46,Low,13.22,Low,0,Light Traffic,Normal,0.1235
2026-05-05 04:15:00,2026-05-05,4,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,39,11,22,1,5,49.91,52.99,Rainy,20.67,Medium,21.62,Low,0,Light Traffic,Normal,0.0302
2026-05-05 04:30:00,2026-05-05,4,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,32,9,19,1,3,57.98,15.8,Clear,5.06,Low,4.96,Low,0,Light Traffic,Normal,0.0936
2026-05-05 04:45:00,2026-05-05,4,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,40,10,21,1,8,54.3,30.53,Clear,12.21,Low,12.08,Low,0,Light Traffic,Normal,0.0933
2026-05-05 05:00:00,2026-05-05,5,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,75,19,48,2,6,39.17,38.36,Rainy,28.77,Medium,28.87,Low,0,Motorcycle-Dominant Traffic,Normal,0.1174
2026-05-05 05:15:00,2026-05-05,5,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,99,30,51,5,13,27.8,56.23,Rainy,55.67,High,55.53,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1371
2026-05-05 05:30:00,2026-05-05,5,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,100,31,55,3,11,44.56,58.75,Clear,58.75,Medium,58.15,Medium,3,Motorcycle-Dominant Traffic,Normal,0.0912
2026-05-05 05:45:00,2026-05-05,5,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,77,22,41,4,10,44.47,43.54,Clear,33.53,Medium,33.24,Low,3,Motorcycle-Dominant Traffic,Normal,0.1298
2026-05-05 06:00:00,2026-05-05,6,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,101,34,52,4,11,48.11,56.13,Clear,56.69,Medium,56.85,Medium,3,Motorcycle-Dominant Traffic,Normal,0.0689
2026-05-05 06:15:00,2026-05-05,6,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,127,32,76,3,16,26.53,77.42,Foggy,98.32,High,97.93,High,3,Motorcycle-Dominant Traffic,Normal,0.1186
2026-05-05 06:30:00,2026-05-05,6,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,129,34,65,4,26,32.88,73.91,Foggy,95.34,High,95.91,High,3,Motorcycle-Dominant Traffic,Normal,0.1257
2026-05-05 06:45:00,2026-05-05,6,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,122,42,65,3,12,25.11,70.09,Cloudy,85.51,High,87.21,High,3,Motorcycle-Dominant Traffic,Normal,0.1286
2026-05-05 07:00:00,2026-05-05,7,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,180,56,91,10,23,8.55,100.0,Foggy,180.0,Severe,179.37,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0646
2026-05-05 07:15:00,2026-05-05,7,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,91,30,56,5,0,44.45,49.54,Clear,45.08,Medium,45.25,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1207
2026-05-05 07:30:00,2026-05-05,7,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,112,36,64,3,9,30.95,69.18,Rainy,77.48,High,77.33,High,3,Motorcycle-Dominant Traffic,Normal,0.1379
2026-05-05 07:45:00,2026-05-05,7,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,134,41,70,6,17,22.25,74.44,Rainy,99.75,High,99.65,High,1,Motorcycle-Dominant Traffic,Normal,0.1253
2026-05-05 08:00:00,2026-05-05,8,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,96,32,52,4,8,43.42,52.56,Clear,50.46,Medium,50.66,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1262
2026-05-05 08:15:00,2026-05-05,8,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,149,44,75,6,24,18.32,79.54,Rainy,118.51,High,118.01,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0908
2026-05-05 08:30:00,2026-05-05,8,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,119,30,77,6,6,28.53,59.39,Foggy,70.67,High,71.59,High,3,Motorcycle-Dominant Traffic,Normal,0.14
2026-05-05 08:45:00,2026-05-05,8,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,109,37,66,6,0,24.28,65.59,Rainy,71.49,High,71.63,High,3,Motorcycle-Dominant Traffic,Normal,0.1092
2026-05-05 09:00:00,2026-05-05,9,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,127,36,74,5,12,36.41,67.01,Clear,85.1,High,84.82,High,3,Motorcycle-Dominant Traffic,Normal,0.1098
2026-05-05 09:15:00,2026-05-05,9,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,88,22,56,3,7,41.37,52.32,Clear,46.04,Medium,46.06,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1381
2026-05-05 09:30:00,2026-05-05,9,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,141,43,79,5,14,24.09,74.31,Rainy,104.78,High,104.52,High,1,Motorcycle-Dominant Traffic,Normal,0.1199
2026-05-05 09:45:00,2026-05-05,9,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,123,41,68,7,7,33.49,72.94,Clear,89.72,High,89.83,High,3,Motorcycle-Dominant Traffic,Normal,0.1261
2026-05-05 10:00:00,2026-05-05,10,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,58,15,33,2,8,56.54,29.47,Clear,17.09,Low,17.05,Low,0,Light Traffic,Normal,0.0797
2026-05-05 10:15:00,2026-05-05,10,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,85,23,53,1,8,27.33,48.22,Foggy,40.99,High,41.86,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1078
2026-05-05 10:30:00,2026-05-05,10,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,65,20,35,3,7,50.37,31.35,Clear,20.38,Low,20.07,Low,0,Light Traffic,Normal,0.1015
2026-05-05 10:45:00,2026-05-05,10,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,105,31,66,3,5,28.73,57.93,Rainy,60.83,High,60.71,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1404
2026-05-05 11:00:00,2026-05-05,11,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,121,35,60,4,22,26.8,63.56,Foggy,76.91,High,76.82,High,3,Motorcycle-Dominant Traffic,Normal,0.1429
2026-05-05 11:15:00,2026-05-05,11,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,59,16,32,1,10,52.97,27.03,Clear,15.95,Low,15.77,Low,0,Light Traffic,Normal,0.1
2026-05-05 11:30:00,2026-05-05,11,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,127,35,71,4,17,27.1,74.87,Rainy,95.08,High,95.86,High,3,Motorcycle-Dominant Traffic,Normal,0.1277
2026-05-05 11:45:00,2026-05-05,11,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,114,32,60,6,16,31.11,70.45,Cloudy,80.31,High,80.14,High,3,Motorcycle-Dominant Traffic,Normal,0.1419
2026-05-05 12:00:00,2026-05-05,12,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,117,35,59,5,18,33.67,67.4,Foggy,78.86,High,79.53,High,3,Motorcycle-Dominant Traffic,Normal,0.1376
2026-05-05 12:15:00,2026-05-05,12,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,65,22,38,1,4,51.35,28.6,Clear,18.59,Low,18.42,Low,0,Light Traffic,Normal,0.0923
2026-05-05 12:30:00,2026-05-05,12,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,132,34,81,5,12,25.01,52.99,Cloudy,69.95,High,73.93,High,3,Motorcycle-Dominant Traffic,Normal,0.0851
2026-05-05 12:45:00,2026-05-05,12,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,248,84,142,12,10,11.37,93.84,Rainy,232.72,Severe,242.41,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0352
2026-05-05 13:00:00,2026-05-05,13,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,227,59,126,10,32,11.42,93.63,Clear,212.54,Severe,220.92,Severe,2,Motorcycle-Dominant Traffic,Normal,0.0006
2026-05-05 13:15:00,2026-05-05,13,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,262,68,137,6,51,11.71,99.15,Foggy,259.77,Severe,253.53,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0437
2026-05-05 13:30:00,2026-05-05,13,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,125,37,80,4,4,37.45,71.72,Cloudy,89.65,High,89.74,High,3,Motorcycle-Dominant Traffic,Normal,0.0986
2026-05-05 13:45:00,2026-05-05,13,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,124,35,75,2,12,36.96,67.1,Foggy,83.2,High,82.62,High,3,Motorcycle-Dominant Traffic,Normal,0.1104
2026-05-05 14:00:00,2026-05-05,14,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,110,38,64,2,6,36.8,70.21,Cloudy,77.23,High,77.35,High,3,Motorcycle-Dominant Traffic,Normal,0.1085
2026-05-05 14:15:00,2026-05-05,14,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,75,20,47,3,5,29.64,47.15,Rainy,35.36,High,34.78,Low,3,Motorcycle-Dominant Traffic,Normal,0.0891
2026-05-05 14:30:00,2026-05-05,14,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,100,33,54,4,9,28.55,52.31,Rainy,52.31,High,51.88,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1299
2026-05-05 14:45:00,2026-05-05,14,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,78,23,46,4,5,38.02,44.05,Foggy,34.36,Medium,34.34,Low,3,Motorcycle-Dominant Traffic,Normal,0.134
2026-05-05 15:00:00,2026-05-05,15,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,41,11,22,1,7,53.38,28.87,Cloudy,11.84,Low,11.64,Low,0,Light Traffic,Normal,0.1072
2026-05-05 15:15:00,2026-05-05,15,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,52,13,29,2,8,46.86,20.35,Cloudy,10.58,Low,10.29,Low,0,Light Traffic,Normal,0.1092
2026-05-05 15:30:00,2026-05-05,15,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,49,14,24,2,9,54.69,34.16,Cloudy,16.74,Low,16.72,Low,0,Light Traffic,Normal,0.0851
2026-05-05 15:45:00,2026-05-05,15,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,103,27,61,3,12,34.6,58.52,Cloudy,60.28,Medium,60.34,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1551
2026-05-05 16:00:00,2026-05-05,16,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,202,70,114,4,14,5.0,100.0,Rainy,202.0,Severe,202.53,Severe,1,Motorcycle-Dominant Traffic,Normal,0.027
2026-05-05 16:15:00,2026-05-05,16,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,135,35,87,4,9,26.81,80.18,Rainy,108.24,High,109.57,High,3,Motorcycle-Dominant Traffic,Normal,0.1073
2026-05-05 16:30:00,2026-05-05,16,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,169,46,94,4,25,11.03,85.15,Rainy,143.9,Severe,144.99,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0373
2026-05-05 16:45:00,2026-05-05,16,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,212,66,115,12,19,5.0,100.0,Rainy,212.0,Severe,207.43,Severe,2,Motorcycle-Dominant Traffic,Normal,0.0182
2026-05-05 17:00:00,2026-05-05,17,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,138,43,81,6,8,23.41,82.62,Foggy,114.02,High,114.59,Severe,1,Motorcycle-Dominant Traffic,Normal,0.1116
2026-05-05 17:15:00,2026-05-05,17,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,177,49,104,5,19,18.82,99.69,Foggy,176.45,Severe,174.17,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0728
2026-05-05 17:30:00,2026-05-05,17,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,182,56,96,8,22,14.86,96.79,Foggy,176.16,Severe,176.82,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0734
2026-05-05 17:45:00,2026-05-05,17,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,347,116,208,15,8,7.76,94.82,Rainy,329.03,Severe,323.15,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.1412
2026-05-05 18:00:00,2026-05-05,18,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,189,59,99,11,20,10.41,100.0,Foggy,189.0,Severe,188.83,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0857
2026-05-05 18:15:00,2026-05-05,18,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,133,45,81,4,3,22.0,65.86,Rainy,87.59,High,87.26,High,3,Motorcycle-Dominant Traffic,Normal,0.1018
2026-05-05 18:30:00,2026-05-05,18,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,172,47,102,8,15,24.53,97.35,Cloudy,167.44,Severe,167.95,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0544
2026-05-05 18:45:00,2026-05-05,18,Tuesday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,182,50,91,5,36,9.84,96.95,Foggy,176.45,Severe,177.16,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0552
2026-05-05 19:00:00,2026-05-05,19,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,164,50,100,7,7,15.14,93.15,Foggy,152.77,Severe,152.72,Severe,1,Motorcycle-Dominant Traffic,Normal,0.078
2026-05-05 19:15:00,2026-05-05,19,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,220,75,136,9,0,5.0,100.0,Rainy,220.0,Severe,218.75,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0001
2026-05-05 19:30:00,2026-05-05,19,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,134,34,77,4,19,29.05,75.21,Foggy,100.78,High,101.3,High,3,Motorcycle-Dominant Traffic,Normal,0.1224
2026-05-05 19:45:00,2026-05-05,19,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,122,33,70,4,15,32.72,71.39,Cloudy,87.1,High,87.31,High,3,Motorcycle-Dominant Traffic,Normal,0.1376
2026-05-05 20:00:00,2026-05-05,20,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,57,15,33,2,7,56.56,23.59,Clear,13.45,Low,12.98,Low,0,Light Traffic,Normal,0.067
2026-05-05 20:15:00,2026-05-05,20,Tuesday,LOC_002,Jl. Sudirman,2.3348,99.0701,75,25,44,1,5,36.05,45.96,Rainy,34.47,Medium,34.34,Low,0,Motorcycle-Dominant Traffic,Normal,0.127
2026-05-05 20:30:00,2026-05-05,20,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,104,31,56,2,15,32.82,61.74,Foggy,64.21,Medium,64.03,Medium,3,Motorcycle-Dominant Traffic,Normal,0.144
2026-05-05 20:45:00,2026-05-05,20,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,109,35,56,3,15,26.72,64.62,Foggy,70.44,High,70.5,High,3,Motorcycle-Dominant Traffic,Normal,0.126
2026-05-05 21:00:00,2026-05-05,21,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,96,25,49,4,18,36.88,54.01,Cloudy,51.85,Medium,51.66,Medium,3,Motorcycle-Dominant Traffic,Normal,0.152
2026-05-05 21:15:00,2026-05-05,21,Tuesday,LOC_004,Jl. Merdeka,2.3402,99.0752,64,16,38,2,8,41.66,31.43,Cloudy,20.12,Medium,20.11,Low,0,Light Traffic,Normal,0.1234
2026-05-05 21:30:00,2026-05-05,21,Tuesday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,144,41,79,7,17,27.98,76.66,Foggy,110.39,High,109.73,High,1,Motorcycle-Dominant Traffic,Normal,0.11
2026-05-05 21:45:00,2026-05-05,21,Tuesday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,100,34,63,3,0,32.59,43.9,Rainy,43.9,Medium,43.38,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1116
